transaction_id,transaction_timestamp,user_id,user_email,item_code,item_description,item_category,qty,price,gross_total,promo_code,delivery_fee,delivery_status,payment_type,device_type,app_version,region,currency_code
APP07203,2023-10-26 00:00:00,U72898,Brandon.walters@hotmail.com,M011,Phone Screen Protector,Electronics,3,11.18,33.54,SUMMER20,3.23,RET,Apple Pay,android,2.4.0,United States,USD
APP04765,2023-06-29T00:00:00,U32613,david.brewer@hotmail.com,APP_062,Data Science Essentials,Books,2,40.03,80.06,,7.4,SHIP,Card,ios,2.4.0,United States,USD
APP22797,2024-04-01T00:00:00,U42909,GEORGE.JOHNSON@HOTMAIL.COM,APP_023,Baseball Cap Adjustable,apparel,1,29.31,29.31,,9.28,dlv,Google Pay,Android,2.2.0,United States,USD
APP24415,1677884400,U80433,jenniferrobinson@yahoo.com,MOB-PROD-005,Wireless Mouse,Electr.,4,42.11,168.44,,5.62,CANC,Apple Pay,android,2.1.0,United States,
APP11518,2024-12-29 00:00:00,U38798,josewood@hotmail.com,APP-015,USB Hub 7-Port,Electr.,3,28.55,85.65,VIP30,7.4,RET,Google Pay,ANDROID,2.4.0,United States,USD
APP19085,2023-09-10T00:00:00,U14367,brendan.guzman@yahoo.com,MOB-PROD-075,Perfume Eau de Parfum,Beauty,1,64.31,64.31,,10.01,Dlv,Google Pay,iOS,2.1.0,United States,USD
APP20172,2023-05-03T00:00:00,U14754,KIMBERLY.BROWN@YAHOO.COM,APP-026,Sneakers Casual,Apparel,1,82.54,82.54,,11.02,RET,Google Pay,ios,2.4.0,United Kingdom,GBP
APP24425,2023-06-03T00:00:00,U07549,,M013,Wireless Earbuds Pro,Electronics,1,110.21,110.21,,11.56,dlv,PayPal,Android,2.5.2,United States,USD
APP00825,2024-02-28T00:00:00,U34810,shawntucker@yahoo.com,APP-021,Winter Jacket Insulated,Fashion,1,83.82,83.82,,8.76,CANC,Card,iPhone,2.5.2,United States,USD
APP20257,2024-04-25 00:00:00,U18372,paula.york@yahoo.com,APP-006,Mechanical Keyboard,technology,2,162.89,325.78,,10.25,dlv,Apple Pay,android,2.4.0,United Kingdom,GBP
APP26688,1707692400,U46747,,MOB-PROD-080,Massage Oil Set,Personal Care,2,49.14,98.28,VIP30,11.93,dlv,Card,ios,2.4.0,United States,USD
APP12444,2024-11-06T00:00:00,U94067,BRIAN.GUTIERREZ@HOTMAIL.COM,APP-003,USB-C Fast Charger,TECH,1,29.29,29.29,,7.75,DLV,Google Pay,ios,2.5.2,France,
APP19900,2024-06-06T00:00:00,U16990,michelleking@gmail.com,APP-014,Laptop Stand Aluminum,TECH,1,40.49,40.49,WELCOME15,10.29,PEND,Apple Pay,iPhone,2.2.0,United States,USD
APP23543,2024-10-04T00:00:00,U32867,Jeffery.sanchez@gmail.com,M048,Resistance Bands Set,Sport,2,36.05,72.1,,8.07,pend,In-App Wallet,ios,2.3.1,United States,USD
APP01613,2023-01-26 00:00:00,U48281,Alyssa.greene@hotmail.com,MOB-PROD-046,Yoga Mat Extra Thick,Sport,3,37.68,113.04,,11.19,RET,PayPal,iPad,2.1.0,United Kingdom,GBP
APP17343,2023-02-26 00:00:00,U53782,beth.mitchell@gmail.com,APP-076,Shampoo Sulfate-Free,Cosmetics,2,34.92,69.84,Summer20,9.88,PEND,Google Pay,iPad,2.1.0,United Kingdom,GBP
APP23887,1676674800,U58345,matthewjohnson@hotmail.com,M005,Wireless Mouse,technology,2,27.86,55.72,,3.94,dlv,PayPal,iPad,2.1.0,United States,USD
APP20697,2024-12-15T00:00:00,U54058,,M002,Smartphone Case Premium,Tech,1,12.87,12.87,,11.05,dlv,Card,iPad,2.3.1,United States,USD
APP19169,1677970800,U89284,SHAWN.MURPHY@GMAIL.COM,MOB-PROD-068,Children's Book Set,Lit,2,37.37,74.74,SUMMER20,3.54,SHIP,Apple Pay,android,2.5.2,United States,USD
APP11623,2023-06-09 00:00:00,U95285,Jackie.shields@hotmail.com,MOB-PROD-058,Tennis Racket Beginner,Sport,1,118.59,118.59,,11.76,CANC,Card,Android,2.4.0,Germany,EUR
APP16190,2024-11-09 00:00:00,U38519,,APP-020,Running Shoes Athletic,Clothing,1,47.56,47.56,,9.58,CANC,PayPal,iPad,2.5.2,United States,USD
APP01452,2024-12-29T00:00:00,U55972,kathleen.johnson@hotmail.com,APP-040,Towel Set 8-Piece,H&K,1,29.12,29.12,,6.12,PEND,Google Pay,iOS,2.5.2,United States,USD
APP04877,2024-01-07T00:00:00,U53903,JERRY.HAYES@GMAIL.COM,M028,Backpack Travel,apparel,1,76.01,76.01,,9.21,ship,PayPal,iOS,2.2.0,France,EUR
APP01514,2023-09-11 00:00:00,U44138,Steven.aguilar@hotmail.com,M078,Nail Polish Set 10 Colors,BEAUTY,1,32.22,32.22,,3.04,CANC,Card,iPhone,2.2.0,Germany,EUR
APP02676,1708815600,U11563,,M023,Baseball Cap Adjustable,Apparel,1,15.92,15.92,,8.71,PROC,Apple Pay,ios,2.3.1,France,EUR
APP14434,2023-09-07 00:00:00,U46919,brianna.shannon@hotmail.com,APP-044,Wall Clock Digital,Home & Kitchen,2,21.79,43.58,,10.85,DLV,In-App Wallet,ANDROID,2.5.2,United States,USD
APP09718,1707951600,U26462,sarah.smith@hotmail.com,MOB-PROD-072,Hair Dryer Ionic,Personal Care,1,51.61,51.61,,4.72,DLV,Apple Pay,ios,2.5.2,France,EUR
APP06609,2024-07-15T00:00:00,U55527,LAURA.WATSON@GMAIL.COM,MOB-PROD-073,Electric Toothbrush,Cosmetics,2,130.82,261.64,,8.22,PROC,Google Pay,ANDROID,2.5.2,United States,USD
APP05090,2023-05-01T00:00:00,U37095,kimberly.potter@yahoo.com,APP-005,Wireless Mouse,Electr.,1,24.7,24.7,,6.39,PROC,PayPal,ios,2.1.0,United States,USD
APP18701,2023-11-05T00:00:00,U29849,matthewhowe@yahoo.com,APP-024,Leather Belt Classic,Clothing,2,35.84,71.68,vip30,8.37,ship,In-App Wallet,iPad,2.2.0,United States,USD
APP25696,2024-08-24 00:00:00,U45909,COURTNEY.ROBBINS@GMAIL.COM,M031,Stainless Steel Water Bottle,H&K,1,32.19,32.19,,6.44,SHIP,Card,iPhone,2.3.1,France,eur
APP08714,2023-02-25T00:00:00,U82916,wendy.long@hotmail.com,M020,Running Shoes Athletic,Apparel,1,75.17,75.17,,6.18,CANC,In-App Wallet,ANDROID,2.2.0,United States,USD
APP18346,2023-10-30 00:00:00,U49293,Rachel.martin@gmail.com,MOB-PROD-043,Area Rug 5x7,Home,2,52.91,105.82,,7.07,Dlv,In-App Wallet,Android,2.2.0,United States,USD
APP26042,2024-12-11T00:00:00,U82137,Taylor.schwartz@yahoo.com,APP_075,Perfume Eau de Parfum,Personal Care,2,75.03,150.06,SAVE10,7.57,ship,In-App Wallet,iPhone,2.2.0,United States,USD
APP17703,2024-08-11T00:00:00,U64362,barbarayang@yahoo.com,APP_069,Business Strategy Guide,Reading,1,23.7,23.7,,6.55,CANC,PayPal,Android,2.1.0,United States,USD
APP02257,2023-05-03 00:00:00,U60708,george.medina@yahoo.com,M044,Wall Clock Digital,Home & Kitchen,1,34.21,34.21,vip30,3.88,DLV,Google Pay,iPhone,2.5.2,United States,USD
APP01745,2023-02-02 00:00:00,U89721,Anna.anderson@gmail.com,M052,Hiking Backpack 50L,Outdoors,1,61.7,61.7,,5.06,DLV,Apple Pay,android,2.5.2,United States,usd
APP22107,2023-06-01T00:00:00,U24664,deanna.estrada@yahoo.com,MOB-PROD-060,Gym Bag Duffel,SPORTS,1,53.18,53.18,,3.39,dlv,In-App Wallet,iOS,2.2.0,France,EUR
APP04863,2024-10-22 00:00:00,U37594,michaelbarber@hotmail.com,APP_020,Running Shoes Athletic,Fashion,3,113.4,340.2,,3.38,PEND,PayPal,ANDROID,2.1.0,United States,
APP17941,1689289200,U85701,Joshua.bryan@gmail.com,APP_013,Wireless Earbuds Pro,Tech,2,78.84,157.68,,3.6,pend,In-App Wallet,iPhone,2.4.0,United Kingdom,GBP
APP00812,1711148400,U55972,Kathleen.johnson@hotmail.com,APP-033,Non-Stick Cookware Set,H&K,3,123.31,369.93,,7.23,pend,Apple Pay,ios,2.1.0,United States,USD
APP00869,1672873200,U68696,lisalarson@hotmail.com,APP-059,Bike Lock Heavy Duty,Sport,2,57.71,115.42,,8.58,ship,In-App Wallet,iOS,2.5.2,United States,USD
APP15431,2024-08-28 00:00:00,U01932,AARON.SILVA@GMAIL.COM,M005,Wireless Mouse,Electronics,2,30.02,60.04,,11.21,PROC,PayPal,iPad,2.5.2,United Kingdom,GBP
APP25679,2024-01-23 00:00:00,U42633,,MOB-PROD-052,Hiking Backpack 50L,Fitness,2,121.09,242.18,,8.28,PROC,Apple Pay,iOS,2.1.0,United States,USD
APP09735,2024-04-18 00:00:00,U49177,DEBRA.DAVIS@GMAIL.COM,MOB-PROD-075,Perfume Eau de Parfum,Cosmetics,2,52.48,104.96,,5.38,pend,Apple Pay,iPhone,2.2.0,United States,USD
APP23791,2024-05-11T00:00:00,U09281,susanhall@gmail.com,APP_048,Resistance Bands Set,Fitness,1,33.83,33.83,,8.27,RET,In-App Wallet,iPhone,2.1.0,United States,USD
APP24738,2023-11-17 00:00:00,U15147,jenniferdunn@yahoo.com,MOB-PROD-048,Resistance Bands Set,Sports,1,19.37,19.37,VIP30,6.75,pend,PayPal,ANDROID,2.5.2,Germany,EUR
APP24306,2024-12-22T00:00:00,U58932,allen.brandt@hotmail.com,APP_001,Wireless Bluetooth Headphones,Electronics,1,65.96,65.96,SUMMER20,3.34,pend,Card,ios,2.3.1,United States,USD
APP03281,1706828400,U62522,markmorrow@yahoo.com,APP_054,Fitness Tracker Band,Fitness,1,40.06,40.06,,3.2,dlv,In-App Wallet,iPad,2.3.1,Germany,EUR
APP24405,2023-07-30T00:00:00,U72900,Theresa.stone@yahoo.com,APP_064,Self-Help Motivation Book,Lit,1,28.8,28.8,,6.54,ship,Google Pay,ANDROID,2.2.0,United Kingdom,GBP
APP12142,2023-11-06 00:00:00,U62222,MEGHAN.MONROE@YAHOO.COM,M002,Smartphone Case Premium,technology,2,10.36,20.72,,9.62,PEND,Card,Android,2.5.2,United States,USD
APP21980,2023-04-12T00:00:00,U12463,sophiabrooks@gmail.com,APP_002,Smartphone Case Premium,Electronics,3,23.0,69.0,10OFF,5.08,CANC,In-App Wallet,ios,2.2.0,United States,USD
APP08786,1730329200,U80797,jefferywolf@hotmail.com,MOB-PROD-072,Hair Dryer Ionic,Beauty,1,26.89,26.89,,11.15,PROC,Apple Pay,iOS,2.1.0,United States,$
APP07141,1682636400,U57928,,M043,Area Rug 5x7,Home,1,58.75,58.75,,5.6,DLV,Card,android,2.5.2,United States,$
APP08597,2023-12-08 00:00:00,U79965,,MOB-PROD-075,Perfume Eau de Parfum,BEAUTY,1,51.39,51.39,,11.18,PEND,Google Pay,ANDROID,2.5.2,United Kingdom,GBP
APP25205,1713567600,U13163,,M007,Webcam HD 1080p,TECH,3,77.64,232.92,,11.49,CANC,In-App Wallet,Android,2.1.0,United States,USD
APP13607,2023-09-27 00:00:00,U71669,Cynthia.brown@gmail.com,APP-053,Water Bottle Insulated 32oz,Sports,1,21.65,21.65,,6.91,DLV,Apple Pay,android,2.5.2,United Kingdom,GBP
APP17105,2024-09-14 00:00:00,U88414,,M026,Sneakers Casual,Apparel,1,105.43,105.43,,5.47,ship,Google Pay,android,2.2.0,United States,USD
APP13698,1713740400,U58063,Peter.gray@yahoo.com,APP-006,Mechanical Keyboard,TECH,2,121.99,243.98,,11.99,CANC,Apple Pay,ios,2.2.0,Germany,EUR
APP26132,2024-12-18T00:00:00,U81412,NATHAN.VELASQUEZ@GMAIL.COM,MOB-PROD-022,Sunglasses Polarized,Apparel,2,81.59,163.18,SUMMER20,11.12,SHIP,Card,iPad,2.3.1,United States,USD
APP14586,2023-06-25 00:00:00,U25323,natalie.cole@yahoo.com,M065,Cookbook Healthy Recipes,Books,1,36.29,36.29,,11.49,PROC,In-App Wallet,iPhone,2.2.0,United Kingdom,GBP
APP03505,1721430000,U39214,stevenmcbride@gmail.com,APP_032,Coffee Maker 12-Cup,Home & Kitchen,2,48.05,96.1,,7.66,ship,PayPal,android,2.5.2,United States,USD
APP03525,1722898800,U10144,noahruiz@gmail.com,M002,Smartphone Case Premium,Electr.,1,17.8,17.8,,6.28,ship,Card,Android,2.3.1,United States,USD
APP14008,2024-01-08T00:00:00,U93315,Kristi.johnson@hotmail.com,APP-024,Leather Belt Classic,APPAREL,2,37.69,75.38,,10.7,dlv,PayPal,ios,2.4.0,United States,USD
APP09211,1695078000,U66161,Robert.mccall@gmail.com,APP-004,Laptop Sleeve 15 inch,Electr.,1,26.62,26.62,,8.08,PEND,Google Pay,iPhone,2.1.0,United States,USD
APP18095,2023-10-22T00:00:00,U08898,jack.brown@yahoo.com,MOB-PROD-059,Bike Lock Heavy Duty,Sports,1,68.32,68.32,,10.4,RET,PayPal,iOS,2.3.1,United States,USD
APP05421,1693350000,U10803,robert.porter@yahoo.com,MOB-PROD-079,Body Lotion Moisturizing,BEAUTY,3,26.5,88.33,,11.96,CANC,Apple Pay,iPad,2.2.0,United Kingdom,GBP
APP06725,2024-12-25 00:00:00,U58217,courtneypierce@gmail.com,MOB-PROD-014,Laptop Stand Aluminum,Tech,1,51.16,51.16,VIP30,10.4,PEND,Google Pay,ios,2.4.0,United Kingdom,GBP
APP21396,2023-09-21T00:00:00,U60239,Mary.frederick@yahoo.com,APP-044,Wall Clock Digital,HOME,3,29.67,89.01,,4.78,CANC,In-App Wallet,Android,2.4.0,United States,USD
APP05080,2024-02-26T00:00:00,U28853,barbarabrown@hotmail.com,APP_008,Portable Power Bank 20000mAh,Tech,2,28.02,56.04,,7.36,Dlv,Google Pay,iOS,2.2.0,United States,USD
APP24385,2024-01-06T00:00:00,U34373,Rhonda.bush@hotmail.com,M024,Leather Belt Classic,Apparel,1,19.38,19.38,,3.22,DLV,Apple Pay,iPad,2.1.0,Germany,EUR
APP02559,2023-12-20 00:00:00,U61085,christopherwright@gmail.com,MOB-PROD-031,Stainless Steel Water Bottle,Kitchen,1,17.31,17.31,VIP30,4.93,Dlv,Card,iPhone,2.4.0,Germany,EUR
APP13156,2023-09-14 00:00:00,U76107,Billy.mcmillan@gmail.com,APP_047,Dumbbell Set Adjustable,Fitness,1,139.49,139.49,,10.27,dlv,In-App Wallet,ANDROID,2.4.0,France,EUR
APP26606,2023-12-02 00:00:00,U31878,jennifer.douglas@gmail.com,MOB-PROD-078,Nail Polish Set 10 Colors,Cosmetics,1,24.4,24.4,,5.54,RET,In-App Wallet,ios,2.1.0,Germany,EUR
APP10037,1692399600,U91772,,APP_016,Men's Cotton T-Shirt Classic,Clothing,1,21.5,21.5,,9.57,dlv,Google Pay,Android,2.2.0,United States,USD
APP13904,2023-11-13 00:00:00,U73961,Marcus.merritt@gmail.com,APP-078,Nail Polish Set 10 Colors,Personal Care,2,28.91,57.82,,8.34,pend,Google Pay,Android,2.2.0,United States,USD
APP13812,2024-06-02 00:00:00,U53602,crystal.reynolds@gmail.com,M028,Backpack Travel,APPAREL,2,51.34,102.68,Summer20,7.15,RET,Google Pay,Android,2.2.0,United States,USD
APP13511,2023-02-14T00:00:00,U91581,dianasanchez@gmail.com,MOB-PROD-001,Wireless Bluetooth Headphones,Electr.,1,81.34,81.34,,10.26,Dlv,Google Pay,iPad,2.2.0,United States,USD
APP01774,2023-08-28 00:00:00,U64652,,M031,Stainless Steel Water Bottle,Kitchen,1,28.85,28.85,,3.52,CANC,PayPal,iPhone,2.5.2,United States,USD
APP15238,1713222000,U35710,JAKE.CLARK@HOTMAIL.COM,APP-016,Men's Cotton T-Shirt Classic,Clothing,3,26.56,79.68,,11.2,PROC,Google Pay,iPhone,2.2.0,United States,USD
APP26321,1735513200,U79756,anthonytucker@gmail.com,M071,Skincare Set Anti-Aging,Beauty,1,92.86,92.86,,9.69,dlv,Card,iPhone,2.5.2,United States,USD
APP17550,2024-05-15 00:00:00,U98307,daniel.moore@yahoo.com,MOB-PROD-060,Gym Bag Duffel,Outdoors,1,42.04,42.04,SUMMER20,7.65,Dlv,Google Pay,iPhone,2.3.1,United States,USD
APP12726,1723762800,U30337,CARL.WOOD@YAHOO.COM,M007,Webcam HD 1080p,Electr.,1,39.05,39.05,,5.55,Dlv,Google Pay,ios,2.2.0,United Kingdom,GBP
APP01187,2023-10-16 00:00:00,U08248,caseymarshall@yahoo.com,APP-035,Throw Pillow Set of 4,Home,1,41.98,41.98,,3.19,Dlv,In-App Wallet,Android,2.3.1,United States,USD
APP16786,2024-09-11T00:00:00,U82195,,APP_057,Soccer Ball Professional,Outdoors,1,30.25,30.25,,6.4,dlv,PayPal,iOS,2.5.2,United States,USD
APP19524,2023-09-29T00:00:00,U82022,colinjohnson@hotmail.com,M015,USB Hub 7-Port,Electronics,1,32.42,32.42,,3.2,PROC,In-App Wallet,iOS,2.5.2,United States,USD
APP08521,2023-11-01 00:00:00,U72315,heathermills@hotmail.com,APP-053,Water Bottle Insulated 32oz,SPORTS,3,34.41,103.23,,7.64,Dlv,Apple Pay,Android,2.4.0,Germany,EUR
APP17768,1728687600,U34288,rachel.solis@gmail.com,MOB-PROD-030,Watch Analog Classic,Fashion,2,117.43,256.1,FLASH-25,8.98,dlv,PayPal,iPad,2.4.0,France,EUR
APP23867,2024-12-25 00:00:00,U62957,CASSIE.AUSTIN@HOTMAIL.COM,M016,Men's Cotton T-Shirt Classic,Fashion,1,22.9,22.9,,4.53,PEND,In-App Wallet,Android,2.5.2,United States,USD
APP07320,2024-10-18 00:00:00,U64406,CHRISTOPHER.BEASLEY@GMAIL.COM,APP_031,Stainless Steel Water Bottle,H&K,1,20.52,20.52,,6.45,DLV,Apple Pay,iPhone,2.5.2,United States,USD
APP22544,2023-05-04 00:00:00,U31807,rhondathompson@gmail.com,APP-046,Yoga Mat Extra Thick,Sports,4,30.18,120.72,,5.29,pend,PayPal,android,2.2.0,United States,USD
APP05295,2024-07-01T00:00:00,U08546,jennifer.ferguson@hotmail.com,MOB-PROD-046,Yoga Mat Extra Thick,SPORTS,1,56.3,56.3,,7.31,pend,Google Pay,Android,2.2.0,United States,USD
APP04474,1701903600,U85310,Donna.moran@yahoo.com,M001,Wireless Bluetooth Headphones,TECH,2,83.11,166.22,,3.24,RET,Google Pay,Android,2.5.2,United States,USD
APP11565,2023-12-23 00:00:00,U23048,BRANDON.DUNN@GMAIL.COM,APP_063,Fiction Novel Bestseller,Lit,1,19.83,19.83,,10.33,ship,Card,Android,2.5.2,United States,USD
APP22334,2024-04-16T00:00:00,U98237,linda.cooper@hotmail.com,APP_006,Mechanical Keyboard,Electr.,1,73.86,73.86,vip30,10.4,CANC,Google Pay,iPad,2.4.0,United States,USD
APP23141,2023-01-29T00:00:00,U48660,John.johnson@yahoo.com,APP_025,Dress Shirt Long Sleeve,Apparel,2,66.57,133.14,,4.55,CANC,In-App Wallet,iPhone,2.2.0,United States,USD
APP26545,1684623600,U95350,Taylor.williams@yahoo.com,APP_006,Mechanical Keyboard,Tech,1,170.3,170.3,WELCOME15,3.72,PROC,Apple Pay,android,2.4.0,United States,USD
APP16890,2024-01-28 00:00:00,U51549,paula.benson@yahoo.com,M039,Blender High-Speed,Home & Kitchen,2,101.14,202.28,,6.12,PEND,Apple Pay,Android,2.3.1,United States,USD
APP21599,2024-03-23 00:00:00,U22102,VICTORIA.DECKER@GMAIL.COM,APP-076,Shampoo Sulfate-Free,Cosmetics,1,16.95,16.95,,8.87,SHIP,Google Pay,ANDROID,2.5.2,United States,USD
APP09936,2024-12-27 00:00:00,U39066,thomasstein@yahoo.com,APP_001,Wireless Bluetooth Headphones,Electr.,1,135.32,135.32,,7.19,RET,PayPal,iPad,2.4.0,United States,USD
APP25238,2023-01-04 00:00:00,U79784,DANIEL.PEARSON@YAHOO.COM,M025,Dress Shirt Long Sleeve,APPAREL,1,66.13,71.84,DISC15,10.69,dlv,PayPal,iOS,2.3.1,United States,USD
APP17674,2023-12-29T00:00:00,U79219,Jessica.knight@gmail.com,M016,Men's Cotton T-Shirt Classic,Apparel,2,33.56,67.12,,7.25,PROC,Google Pay,iPad,2.4.0,France,EUR
APP25175,1721516400,U31943,daniel.hayes@gmail.com,M053,Water Bottle Insulated 32oz,Outdoors,1,24.21,24.21,,7.65,RET,In-App Wallet,iOS,2.4.0,United States,USD
APP02017,2024-12-28 00:00:00,U60168,sarahanderson@yahoo.com,APP-038,Air Fryer 5-Quart,Kitchen,1,90.99,90.99,,11.2,pend,PayPal,iOS,2.3.1,United Kingdom,GBP
APP11710,2023-01-22T00:00:00,U29600,jeremy.acosta@gmail.com,MOB-PROD-006,Mechanical Keyboard,Electronics,1,173.41,173.41,,7.36,Dlv,Google Pay,android,2.4.0,United Kingdom,
APP26804,1714345200,U50564,Danielle.arroyo@yahoo.com,APP_018,Denim Jeans Slim Fit,apparel,1,84.41,84.41,,9.5,PEND,PayPal,iPhone,2.4.0,United States,USD
APP25030,1700521200,U58671,MATTHEW.GRIFFIN@GMAIL.COM,APP-032,Coffee Maker 12-Cup,Home,4,53.41,213.64,,3.09,PEND,Card,iPhone,2.2.0,United States,
APP26451,1703718000,U42665,peterwhite@gmail.com,APP_021,Winter Jacket Insulated,APPAREL,2,132.87,265.74,,9.77,CANC,In-App Wallet,Android,2.1.0,Germany,EUR
APP03606,1731279600,U18607,Joseph.rodriguez@hotmail.com,MOB-PROD-016,Men's Cotton T-Shirt Classic,Clothing,1,26.16,26.16,,4.38,PEND,PayPal,ANDROID,2.5.2,United Kingdom,GBP
APP13962,1713913200,U09984,paige.baker@hotmail.com,MOB-PROD-015,USB Hub 7-Port,Electronics,1,29.96,29.96,,10.94,RET,Apple Pay,iPad,2.2.0,United States,USD
APP26753,2024-01-14T00:00:00,U54451,jacob.hernandez@yahoo.com,M034,Bedding Set Queen Size,H&K,1,71.91,71.91,,4.12,SHIP,PayPal,ANDROID,2.5.2,United States,USD
APP09453,2023-05-03 00:00:00,U34691,donnaalvarado@yahoo.com,M024,Leather Belt Classic,APPAREL,1,46.76,46.76,,11.13,pend,Google Pay,android,2.4.0,United States,USD
APP04605,2023-12-11T00:00:00,U55693,cameron.small@yahoo.com,APP-045,Picture Frame Set,H&K,1,25.16,25.16,,9.33,CANC,Card,android,2.5.2,United States,USD
APP11589,2023-09-22T00:00:00,U34213,alexandra.duran@hotmail.com,APP_019,Leather Wallet Bifold,apparel,2,42.84,85.68,,3.61,dlv,In-App Wallet,ANDROID,2.5.2,United States,USD
APP06148,2024-06-01T00:00:00,U68527,emily.green@hotmail.com,M012,HDMI Cable 6ft,technology,1,13.21,13.21,,3.66,DLV,Google Pay,iOS,2.5.2,United States,USD
APP17387,1701730800,U97402,AARON.PARK@YAHOO.COM,MOB-PROD-013,Wireless Earbuds Pro,technology,3,160.38,481.14,,6.0,ship,Google Pay,iPhone,2.4.0,Germany,
APP22594,2024-11-05T00:00:00,U78813,Donald.hill@gmail.com,APP-057,Soccer Ball Professional,Sports,1,32.11,32.11,,11.18,ship,Google Pay,android,2.5.2,United Kingdom,GBP
APP13444,2024-12-17T00:00:00,U27880,deborahconley@hotmail.com,MOB-PROD-023,Baseball Cap Adjustable,apparel,1,19.49,19.49,,3.51,ship,PayPal,Android,2.1.0,United Kingdom,GBP
APP22023,1688338800,U12648,,M057,Soccer Ball Professional,Sports,2,51.16,102.32,,10.77,dlv,Card,Android,2.3.1,United Kingdom,GBP
APP15536,2024-05-28 00:00:00,U12765,pamelamiller@gmail.com,MOB-PROD-047,Dumbbell Set Adjustable,Fitness,4,156.5,626.0,,8.27,SHIP,In-App Wallet,ANDROID,2.2.0,United States,USD
APP00132,2023-07-17 00:00:00,U29002,LAURA.SMITH@GMAIL.COM,APP_067,Biography Inspirational,BOOKS,1,41.03,41.03,FLASH-25,9.5,pend,Apple Pay,iPhone,2.3.1,Germany,EUR
APP26872,1714777200,U72898,BRANDON.WALTERS@HOTMAIL.COM,APP-004,Laptop Sleeve 15 inch,Tech,1,25.97,25.97,,6.83,dlv,Apple Pay,iPad,2.2.0,United States,USD
APP04644,1698706800,U34266,Colleen.vance@gmail.com,APP-024,Leather Belt Classic,Apparel,1,37.05,37.05,PROMO2024,3.37,CANC,Google Pay,iOS,2.1.0,United Kingdom,GBP
APP18087,1697324400,U10408,rickey.smith@gmail.com,MOB-PROD-058,Tennis Racket Beginner,Sport,2,31.2,62.4,,5.32,PROC,PayPal,iOS,2.4.0,United Kingdom,GBP
APP16140,1673737200,U75430,kimberly.daniels@gmail.com,M070,Science Fiction Trilogy,BOOKS,2,62.56,125.12,,11.86,CANC,PayPal,android,2.2.0,United States,USD
APP17653,2023-08-25 00:00:00,U28092,,APP_009,Smart Watch Fitness Tracker,Electronics,1,96.08,96.08,SAVE10,9.46,PROC,In-App Wallet,Android,2.4.0,United Kingdom,GBP
APP00498,2023-12-27T00:00:00,U24675,jennifermartinez@yahoo.com,APP-027,Hoodie Pullover,Fashion,1,33.0,33.0,,8.39,CANC,PayPal,android,2.1.0,United States,USD
APP11807,2024-08-08 00:00:00,U32480,martinroberson@yahoo.com,APP-014,Laptop Stand Aluminum,technology,4,43.97,175.88,DEAL99,10.84,SHIP,Apple Pay,ios,2.5.2,France,EUR
APP10529,1717282800,U12556,grace.cox@hotmail.com,MOB-PROD-020,Running Shoes Athletic,Clothing,1,99.21,99.21,FLASH25,8.98,CANC,Google Pay,Android,2.1.0,United States,USD
APP22564,2024-08-13T00:00:00,U77705,leahadams@yahoo.com,APP-003,USB-C Fast Charger,Electronics,2,29.29,58.58,,6.32,CANC,Apple Pay,iOS,2.2.0,United States,USD
APP04827,1699916400,U21644,derekchung@gmail.com,APP_003,USB-C Fast Charger,Electronics,1,23.22,23.22,,4.23,DLV,Card,Android,2.1.0,United States,USD
APP16466,2024-02-02T00:00:00,U95325,,M073,Electric Toothbrush,Beauty,4,30.5,122.0,,3.82,Dlv,In-App Wallet,ios,2.5.2,United Kingdom,GBP
APP06175,1698274800,U58472,,APP_078,Nail Polish Set 10 Colors,Personal Care,1,24.82,24.82,VIP30,10.42,pend,In-App Wallet,ANDROID,2.2.0,United Kingdom,GBP
APP13721,2024-07-07 00:00:00,U64622,,APP_019,Leather Wallet Bifold,apparel,1,36.66,36.66,WELCOME15,9.17,DLV,Card,ANDROID,2.2.0,United States,USD
APP17416,2023-05-18T00:00:00,U99866,lori.thompson@yahoo.com,APP-041,Storage Bins Set of 6,Kitchen,1,32.16,32.16,VIP30,7.23,SHIP,Card,iOS,2.5.2,United States,USD
APP11324,2023-08-13 00:00:00,U93621,,APP-006,Mechanical Keyboard,Electr.,2,117.67,235.34,,10.42,DLV,PayPal,ANDROID,2.1.0,United Kingdom,GBP
APP12541,1727996400,U81424,Paige.smith@gmail.com,APP-069,Business Strategy Guide,Media,2,44.37,88.74,,4.86,RET,In-App Wallet,iPhone,2.4.0,United States,USD
APP22696,2023-01-16 00:00:00,U07732,PAULA.DOUGLAS@YAHOO.COM,MOB-PROD-015,USB Hub 7-Port,Electronics,2,25.7,51.4,DEAL99,4.39,pend,Apple Pay,ANDROID,2.1.0,United States,usd
APP13432,1733439600,U85777,Patty.crosby@hotmail.com,APP_013,Wireless Earbuds Pro,Tech,1,95.86,95.86,,3.19,dlv,Card,iPhone,2.3.1,United States,USD
APP13403,2023-12-13T00:00:00,U73839,Brooke.cortez@hotmail.com,APP-074,Makeup Brush Set 12-Piece,Beauty,1,45.58,45.58,,5.46,DLV,PayPal,iPad,2.3.1,United States,USD
APP25560,2023-12-25 00:00:00,U58101,billyjarvis@gmail.com,APP_065,Cookbook Healthy Recipes,Reading,1,37.15,37.15,,6.42,Dlv,Google Pay,iPhone,2.1.0,United States,USD
